college,topic,count,URL,TopicForAuthors,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
College of Education,synchronous online learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/synchronous-online-learning\/,synchronous online learning,Florence Martin,https://pages.charlotte.edu/connections/people/fmartin3/,,,,
College of Education,multimedia competencies,1,https:\/\/pages.charlotte.edu\/connections\/links\/multimedia-competencies\/,multimedia competencies,Florence Martin,https://pages.charlotte.edu/connections/people/fmartin3/,,,,
College of Education,resilience,1,https:\/\/pages.charlotte.edu\/connections\/links\/resilience\/,resilience,Robin James,https://pages.charlotte.edu/connections/people/robin-james/,,,,
College of Education,educational leadership,1,https:\/\/pages.charlotte.edu\/connections\/links\/educational-leadership\/,educational leadership,,,,,,
College of Education,social justice,1,https:\/\/pages.charlotte.edu\/connections\/links\/social-justice\/,social justice,Mya Wilson,https://pages.charlotte.edu/connections/people/mwils211/,Lisa Merriweather,https://pages.charlotte.edu/connections/people/lmerriwe/,Beth Murray,https://pages.charlotte.edu/connections/people/emurra17/
College of Education,student engagement,1,https:\/\/pages.charlotte.edu\/connections\/links\/student-engagement\/,student engagement,,,,,,
College of Education,instructional technologists,1,https:\/\/pages.charlotte.edu\/connections\/links\/instructional-technologists\/,instructional technologists,Florence Martin,https://pages.charlotte.edu/connections/people/fmartin3/,,,,
College of Education,mobile learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-learning\/,mobile learning,Florence Martin,https://pages.charlotte.edu/connections/people/fmartin3/,,,,
College of Education,learning analytics,1,https:\/\/pages.charlotte.edu\/connections\/links\/learning-analytics\/,learning analytics,Douglas Markant,https://pages.charlotte.edu/connections/people/dmarkant/,Florence Martin,https://pages.charlotte.edu/connections/people/fmartin3/,,
College of Education,critical philosophy of race,1,https:\/\/pages.charlotte.edu\/connections\/links\/critical-philosophy-of-race\/,critical philosophy of race,Lisa Merriweather,https://pages.charlotte.edu/connections/people/lmerriwe/,,,,
College of Education,leadership,1,https:\/\/pages.charlotte.edu\/connections\/links\/leadership\/,leadership,Mya Wilson,https://pages.charlotte.edu/connections/people/mwils211/,Rebecca Shore,https://pages.charlotte.edu/connections/people/rshore6/,Janaki Gooty,https://pages.charlotte.edu/connections/people/jgooty/
College of Education,full inclusion,1,https:\/\/pages.charlotte.edu\/connections\/links\/full-inclusion\/,full inclusion,,,,,,
College of Education,effective teaching behavior,1,https:\/\/pages.charlotte.edu\/connections\/links\/effective-teaching-behavior\/,effective teaching behavior,,,,,,
College of Education,data-based decision making,1,https:\/\/pages.charlotte.edu\/connections\/links\/data-based-decision-making\/,data-based decision making,,,,,,
College of Education,instruction in the total school,1,https:\/\/pages.charlotte.edu\/connections\/links\/instruction-in-the-total-school\/,instruction in the total school,,,,,,
College of Education,positive behavioral interventions and supports,1,https:\/\/pages.charlotte.edu\/connections\/links\/positive-behavioral-interventions-and-supports\/,positive behavioral interventions and supports,,,,,,
College of Education,applied statistics,1,https:\/\/pages.charlotte.edu\/connections\/links\/applied-statistics\/,applied statistics,Benjamin Radford,https://pages.charlotte.edu/connections/people/bradfor7/,Richard Lambert,https://pages.charlotte.edu/connections/people/rglamber/,,
College of Education,team-initiated problem solving,1,https:\/\/pages.charlotte.edu\/connections\/links\/team-initiated-problem-solving\/,team-initiated problem solving,,,,,,
College of Education,district superintendents,1,https:\/\/pages.charlotte.edu\/connections\/links\/district-superintendents\/,district superintendents,,,,,,
College of Education,building principals,1,https:\/\/pages.charlotte.edu\/connections\/links\/building-principals\/,building principals,,,,,,
College of Education,community college student success,1,https:\/\/pages.charlotte.edu\/connections\/links\/community-college-student-success\/,community college student success,Mark D'Amico,https://pages.charlotte.edu/connections/people/mmdamico/,,,,
College of Education,community college,1,https:\/\/pages.charlotte.edu\/connections\/links\/community-college\/,community college,Mark D'Amico,https://pages.charlotte.edu/connections/people/mmdamico/,,,,
College of Education,social studies classrooms,1,https:\/\/pages.charlotte.edu\/connections\/links\/social-studies-classrooms\/,social studies classrooms,Hilary Dack,https://pages.charlotte.edu/connections/people/hdack/,,,,
College of Education,higher education leadership,1,https:\/\/pages.charlotte.edu\/connections\/links\/higher-education-leadership\/,higher education leadership,Mark D'Amico,https://pages.charlotte.edu/connections/people/mmdamico/,Ryan Miller,https://pages.charlotte.edu/connections/people/rmill113/,,
College of Education,higher education policy,1,https:\/\/pages.charlotte.edu\/connections\/links\/higher-education-policy\/,higher education policy,Mark D'Amico,https://pages.charlotte.edu/connections/people/mmdamico/,,,,
College of Education,authentic leadership,1,https:\/\/pages.charlotte.edu\/connections\/links\/authentic-leadership\/,authentic leadership,,,,,,
College of Education,workforce development,1,https:\/\/pages.charlotte.edu\/connections\/links\/workforce-development\/,workforce development,Mark D'Amico,https://pages.charlotte.edu/connections/people/mmdamico/,Michael E Thompson,https://pages.charlotte.edu/connections/people/michael-e-thompson/,,
College of Education,evaluating programs for young children,1,https:\/\/pages.charlotte.edu\/connections\/links\/evaluating-programs-for-young-children\/,evaluating programs for young children,Richard Lambert,https://pages.charlotte.edu/connections/people/rglamber/,,,,
College of Education,teacher coping,1,https:\/\/pages.charlotte.edu\/connections\/links\/teacher-coping\/,teacher coping,Richard Lambert,https://pages.charlotte.edu/connections/people/rglamber/,,,,
College of Education,charter schools,1,https:\/\/pages.charlotte.edu\/connections\/links\/charter-schools\/,charter schools,Rebecca Shore,https://pages.charlotte.edu/connections/people/rshore6/,,,,
College of Education,brain-based learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/brain-based-learning\/,brain-based learning,Rebecca Shore,https://pages.charlotte.edu/connections/people/rshore6/,,,,
College of Education,school organization,1,https:\/\/pages.charlotte.edu\/connections\/links\/school-organization\/,school organization,,,,,,
College of Education,early childhood,1,https:\/\/pages.charlotte.edu\/connections\/links\/early-childhood\/,early childhood,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/,Rebecca Shore,https://pages.charlotte.edu/connections/people/rshore6/,,
College of Education,online teaching,1,https:\/\/pages.charlotte.edu\/connections\/links\/online-teaching\/,online teaching,,,,,,
College of Education,adult education,1,https:\/\/pages.charlotte.edu\/connections\/links\/adult-education\/,adult education,Lisa Merriweather,https://pages.charlotte.edu/connections/people/lmerriwe/,,,,
College of Education,secondary restructuring,1,https:\/\/pages.charlotte.edu\/connections\/links\/secondary-restructuring\/,secondary restructuring,Rebecca Shore,https://pages.charlotte.edu/connections/people/rshore6/,,,,
College of Education,transition,1,https:\/\/pages.charlotte.edu\/connections\/links\/transition\/,transition,Claudia Flowers,https://pages.charlotte.edu/connections/people/cpflower/,,,,
College of Education,accommodations,1,https:\/\/pages.charlotte.edu\/connections\/links\/accommodations\/,accommodations,Claudia Flowers,https://pages.charlotte.edu/connections/people/cpflower/,,,,
College of Education,educational assessment,1,https:\/\/pages.charlotte.edu\/connections\/links\/educational-assessment\/,educational assessment,,,,,,
College of Education,computer-based testing,1,https:\/\/pages.charlotte.edu\/connections\/links\/computer-based-testing\/,computer-based testing,,,,,,
College of Education,teacher stress,1,https:\/\/pages.charlotte.edu\/connections\/links\/teacher-stress\/,teacher stress,Richard Lambert,https://pages.charlotte.edu/connections/people/rglamber/,,,,
College of Education,educational measurement,1,https:\/\/pages.charlotte.edu\/connections\/links\/educational-measurement\/,educational measurement,,,,,,
College of Education,large-scale assessments,1,https:\/\/pages.charlotte.edu\/connections\/links\/large-scale-assessments\/,large-scale assessments,,,,,,
College of Education,students with special needs,1,https:\/\/pages.charlotte.edu\/connections\/links\/students-with-special-needs\/,students with special needs,Fred Spano,https://pages.charlotte.edu/connections/people/fspano/,Deborah Wall,https://pages.charlotte.edu/connections/people/dwall/,,
College of Education,program evaluation,1,https:\/\/pages.charlotte.edu\/connections\/links\/program-evaluation\/,program evaluation,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,Joanne Carman,https://pages.charlotte.edu/connections/people/joanne-carman/
College of Education,adult learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/adult-learning\/,adult learning,Lisa Merriweather,https://pages.charlotte.edu/connections/people/lmerriwe/,Suzanne Ingram,https://pages.charlotte.edu/connections/people/suzanne-ingram/,,
College of Education,student Self-efficacy beliefs,1,https:\/\/pages.charlotte.edu\/connections\/links\/student-self-efficacy-beliefs\/,student Self-efficacy beliefs,Chuang Wang,https://pages.charlotte.edu/connections/people/cwang15/,,,,
College of Education,substance use,1,https:\/\/pages.charlotte.edu\/connections\/links\/substance-use\/,substance use,John Stogner,https://pages.charlotte.edu/connections/people/john-stogner/,,,,
College of Education,student-athlete mental health issues,1,https:\/\/pages.charlotte.edu\/connections\/links\/student-athlete-mental-health-issues\/,student-athlete mental health issues,,,,,,
College of Education,family dynamics and substance use,1,https:\/\/pages.charlotte.edu\/connections\/links\/family-dynamics-and-substance-use\/,family dynamics and substance use,,,,,,
College of Education,substance use disorders,1,https:\/\/pages.charlotte.edu\/connections\/links\/substance-use-disorders\/,substance use disorders,,,,,,
College of Education,child-parent and teacher relationship therapy,1,https:\/\/pages.charlotte.edu\/connections\/links\/child-parent-and-teacher-relationship-therapy\/,child-parent and teacher relationship therapy,Phyllis Post,https://pages.charlotte.edu/connections/people/ppost/,,,,
College of Education,flipped learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/flipped-learning\/,flipped learning,Clare Merlin,https://pages.charlotte.edu/connections/people/cmerlin1/,,,,
College of Education,play therapy,1,https:\/\/pages.charlotte.edu\/connections\/links\/play-therapy\/,play therapy,Phyllis Post,https://pages.charlotte.edu/connections/people/ppost/,,,,
College of Education,family counseling,1,https:\/\/pages.charlotte.edu\/connections\/links\/family-counseling\/,family counseling,,,,,,
College of Education,adolescent substance use,1,https:\/\/pages.charlotte.edu\/connections\/links\/adolescent-substance-use\/,adolescent substance use,,,,,,
College of Education,women and trauma,1,https:\/\/pages.charlotte.edu\/connections\/links\/women-and-trauma\/,women and trauma,,,,,,
College of Education,trauma,1,https:\/\/pages.charlotte.edu\/connections\/links\/trauma\/,trauma,,,,,,
College of Education,terminal illness,1,https:\/\/pages.charlotte.edu\/connections\/links\/terminal-illness\/,terminal illness,,,,,,
College of Education,counseling and philosophy,1,https:\/\/pages.charlotte.edu\/connections\/links\/counseling-and-philosophy\/,counseling and philosophy,Edward Wierzalis,https://pages.charlotte.edu/connections/people/eawierza/,,,,
College of Education,glbt issues,1,https:\/\/pages.charlotte.edu\/connections\/links\/glbt-issues\/,glbt issues,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,Ryan Miller,https://pages.charlotte.edu/connections/people/rmill113/,Edward Wierzalis,https://pages.charlotte.edu/connections/people/eawierza/
College of Education,spirituality and counseling,1,https:\/\/pages.charlotte.edu\/connections\/links\/spirituality-and-counseling\/,spirituality and counseling,Edward Wierzalis,https://pages.charlotte.edu/connections/people/eawierza/,,,,
